session_id,room_id,card_id,item_ids,entry_time,exit_time,duration,entry_scans,exit_scans,is_anomaly,anomaly_type
sess_01959,room_2,card_6480,"[""SKU-0009"", ""SKU-0001"", ""SKU-0005"", ""SKU-0003"", ""SKU-0002"", ""SKU-0008"", ""SKU-0010""]",2024-12-14T16:10:02.639951,2024-12-14T17:12:02.639951,62.0,"[""SKU-0009"", ""SKU-0001"", ""SKU-0005"", ""SKU-0003"", ""SKU-0002"", ""SKU-0008"", ""SKU-0010""]","[""SKU-0009"", ""SKU-0001"", ""SKU-0005"", ""SKU-0003"", ""SKU-0002"", ""SKU-0008"", ""SKU-0010""]",False,
sess_01960,room_1,card_7091,"[""SKU-0002"", ""SKU-0007"", ""SKU-0001"", ""SKU-0010""]",2025-05-05T09:32:02.639951,2025-05-05T10:04:02.639951,32.0,"[""SKU-0002"", ""SKU-0007"", ""SKU-0001"", ""SKU-0010""]","[""SKU-0002"", ""SKU-0007"", ""SKU-0001"", ""SKU-0010""]",False,
sess_01961,room_2,card_6789,"[""SKU-0010"", ""SKU-0007""]",2025-07-15T03:33:02.639951,2025-07-15T03:52:02.639951,19.0,"[""SKU-0010"", ""SKU-0007""]","[""SKU-0010"", ""SKU-0007""]",False,
sess_01962,room_2,card_3069,"[""SKU-0012"", ""SKU-0005"", ""SKU-0004""]",2025-08-06T01:49:02.639951,2025-08-06T02:10:02.639951,21.0,"[""SKU-0012"", ""SKU-0005"", ""SKU-0004""]","[""SKU-0012"", ""SKU-0005"", ""SKU-0004""]",False,
sess_01963,room_1,card_7846,"[""SKU-0003"", ""SKU-0001"", ""SKU-0002"", ""SKU-0007"", ""SKU-0005""]",2025-04-20T10:28:02.639951,2025-04-20T11:11:02.639951,43.0,"[""SKU-0003"", ""SKU-0001"", ""SKU-0002"", ""SKU-0007"", ""SKU-0005""]","[""SKU-0003"", ""SKU-0001"", ""SKU-0002"", ""SKU-0007"", ""SKU-0005""]",False,
sess_01964,room_1,card_7844,"[""SKU-0007"", ""SKU-0006"", ""SKU-0005"", ""SKU-0010"", ""SKU-0011"", ""SKU-0009""]",2025-04-12T21:21:02.639951,2025-04-12T22:18:02.639951,57.0,"[""SKU-0007"", ""SKU-0006"", ""SKU-0005"", ""SKU-0010"", ""SKU-0011"", ""SKU-0009""]","[""SKU-0007"", ""SKU-0006"", ""SKU-0005"", ""SKU-0010"", ""SKU-0011"", ""SKU-0009""]",False,
sess_01965,room_1,card_7606,"[""SKU-0003"", ""SKU-0008"", ""SKU-0005"", ""SKU-0010"", ""SKU-0004""]",2025-02-13T12:16:02.639951,2025-02-13T12:44:02.639951,28.0,"[""SKU-0003"", ""SKU-0008"", ""SKU-0005"", ""SKU-0010"", ""SKU-0004""]","[""SKU-0003"", ""SKU-0008"", ""SKU-0005"", ""SKU-0010"", ""SKU-0004""]",False,
sess_01966,room_2,card_9637,"[""SKU-0011"", ""SKU-0001"", ""SKU-0007"", ""SKU-0012"", ""SKU-0008"", ""SKU-0002"", ""SKU-0003""]",2024-11-17T10:14:02.639951,2024-11-17T11:40:02.639951,86.0,"[""SKU-0011"", ""SKU-0001"", ""SKU-0007"", ""SKU-0012"", ""SKU-0008"", ""SKU-0002"", ""SKU-0003""]","[""SKU-0011"", ""SKU-0001"", ""SKU-0007"", ""SKU-0012"", ""SKU-0008"", ""SKU-0002"", ""SKU-0003""]",False,
sess_01967,room_2,card_2011,"[""SKU-0003"", ""SKU-0009"", ""SKU-0001"", ""SKU-0008""]",2024-11-05T08:42:02.639951,2024-11-05T09:18:02.639951,36.0,"[""SKU-0003"", ""SKU-0009"", ""SKU-0001"", ""SKU-0008""]","[""SKU-0003"", ""SKU-0009"", ""SKU-0001"", ""SKU-0008""]",False,
sess_01968,room_2,card_6918,"[""SKU-0003"", ""SKU-0005"", ""SKU-0011"", ""SKU-0012"", ""SKU-0010"", ""SKU-0007"", ""SKU-0001""]",2025-05-11T09:58:02.639951,2025-05-11T11:31:02.639951,93.0,"[""SKU-0003"", ""SKU-0005"", ""SKU-0011"", ""SKU-0012"", ""SKU-0010"", ""SKU-0007"", ""SKU-0001""]","[""SKU-0003"", ""SKU-0005"", ""SKU-0011"", ""SKU-0012"", ""SKU-0010"", ""SKU-0007"", ""SKU-0001""]",False,
sess_01969,room_1,card_3521,"[""SKU-0010"", ""SKU-0007"", ""SKU-0012"", ""SKU-0003"", ""SKU-0002"", ""SKU-0011"", ""SKU-0009""]",2025-02-16T14:09:02.639951,2025-02-16T15:00:02.639951,51.0,"[""SKU-0010"", ""SKU-0007"", ""SKU-0012"", ""SKU-0003"", ""SKU-0002"", ""SKU-0011"", ""SKU-0009""]","[""SKU-0010"", ""SKU-0007"", ""SKU-0012"", ""SKU-0003"", ""SKU-0002"", ""SKU-0011"", ""SKU-0009""]",False,
sess_01970,room_2,card_7216,"[""SKU-0003"", ""SKU-0009"", ""SKU-0012""]",2025-09-07T01:52:02.639951,2025-09-07T02:17:02.639951,25.0,"[""SKU-0003"", ""SKU-0009"", ""SKU-0012""]","[""SKU-0003"", ""SKU-0009"", ""SKU-0012""]",False,
sess_01971,room_2,card_9704,"[""SKU-0005"", ""SKU-0012"", ""SKU-0004"", ""SKU-0010""]",2025-10-14T00:15:02.639951,2025-10-14T00:46:02.639951,31.0,"[""SKU-0005"", ""SKU-0012"", ""SKU-0004"", ""SKU-0010""]","[""SKU-0005"", ""SKU-0012"", ""SKU-0004"", ""SKU-0010""]",False,
sess_01972,room_2,card_1206,"[""SKU-0005"", ""SKU-0002"", ""SKU-0012""]",2025-09-12T04:54:02.639951,2025-09-12T05:16:02.639951,22.0,"[""SKU-0005"", ""SKU-0002"", ""SKU-0012""]","[""SKU-0005"", ""SKU-0002"", ""SKU-0012""]",False,
sess_01973,room_2,card_5970,"[""SKU-0012"", ""SKU-0001"", ""SKU-0010"", ""SKU-0008"", ""SKU-0002""]",2024-12-14T17:54:02.639951,2024-12-14T18:48:02.639951,54.0,"[""SKU-0012"", ""SKU-0001"", ""SKU-0010"", ""SKU-0008"", ""SKU-0002""]","[""SKU-0012"", ""SKU-0001"", ""SKU-0010"", ""SKU-0008"", ""SKU-0002""]",False,
sess_01974,room_2,card_9779,"[""SKU-0006""]",2024-12-20T05:33:02.639951,2024-12-20T05:42:02.639951,9.0,"[""SKU-0006""]","[""SKU-0006""]",False,
sess_01975,room_2,card_1584,"[""SKU-0005"", ""SKU-0008"", ""SKU-0010"", ""SKU-0003"", ""SKU-0004""]",2025-09-19T14:47:02.639951,2025-09-19T15:34:02.639951,47.0,"[""SKU-0005"", ""SKU-0008"", ""SKU-0010"", ""SKU-0003"", ""SKU-0004""]","[""SKU-0005"", ""SKU-0008"", ""SKU-0010"", ""SKU-0003"", ""SKU-0004""]",False,
sess_01976,room_2,card_5054,"[""SKU-0003"", ""SKU-0006"", ""SKU-0002"", ""SKU-0001""]",2025-02-16T05:14:02.639951,2025-02-16T06:48:15.131875,94.2081987324182,"[""SKU-0003"", ""SKU-0006"", ""SKU-0002"", ""SKU-0001""]","[""SKU-0003"", ""SKU-0006"", ""SKU-0002"", ""SKU-0001""]",True,overstay
sess_01977,room_1,card_4691,"[""SKU-0010"", ""SKU-0001"", ""SKU-0007""]",2025-03-24T19:02:02.639951,2025-03-24T19:26:02.639951,24.0,"[""SKU-0010"", ""SKU-0001"", ""SKU-0007""]","[""SKU-0010"", ""SKU-0001"", ""SKU-0007""]",False,
sess_01978,room_1,card_8549,"[""SKU-0012"", ""SKU-0005"", ""SKU-0002"", ""SKU-0010"", ""SKU-0009""]",2025-09-05T15:41:02.639951,2025-09-05T16:13:02.639951,32.0,"[""SKU-0012"", ""SKU-0005"", ""SKU-0002"", ""SKU-0010"", ""SKU-0009""]","[""SKU-0012"", ""SKU-0005"", ""SKU-0002"", ""SKU-0010"", ""SKU-0009""]",False,
sess_01979,room_1,card_7847,"[""SKU-0006"", ""SKU-0009"", ""SKU-0010"", ""SKU-0001"", ""SKU-0005""]",2025-03-29T05:23:02.639951,2025-03-29T06:05:02.639951,42.0,"[""SKU-0006"", ""SKU-0009"", ""SKU-0010"", ""SKU-0001"", ""SKU-0005""]","[""SKU-0006"", ""SKU-0009"", ""SKU-0010"", ""SKU-0001"", ""SKU-0005""]",False,
sess_01980,room_2,card_1408,"[""SKU-0011""]",2025-10-30T01:01:02.639951,2025-10-30T01:10:02.639951,9.0,"[""SKU-0011""]","[""SKU-0011""]",False,
sess_01981,room_1,card_7631,"[""SKU-0007"", ""SKU-0008"", ""SKU-0004"", ""SKU-0006"", ""SKU-0003"", ""SKU-0010"", ""SKU-0005""]",2024-12-17T20:32:02.639951,2024-12-17T22:05:02.639951,93.0,"[""SKU-0007"", ""SKU-0008"", ""SKU-0004"", ""SKU-0006"", ""SKU-0003"", ""SKU-0010"", ""SKU-0005""]","[""SKU-0007"", ""SKU-0008"", ""SKU-0004"", ""SKU-0006"", ""SKU-0003"", ""SKU-0010"", ""SKU-0005""]",False,
sess_01982,room_2,card_3784,"[""SKU-0009"", ""SKU-0003"", ""SKU-0005"", ""SKU-0006""]",2025-02-12T08:15:02.639951,2025-02-12T08:47:02.639951,32.0,"[""SKU-0009"", ""SKU-0003"", ""SKU-0005"", ""SKU-0006""]","[""SKU-0009"", ""SKU-0003"", ""SKU-0005"", ""SKU-0006""]",False,
sess_01983,room_1,card_2454,"[""SKU-0001"", ""SKU-0002"", ""SKU-0008""]",2025-01-07T04:11:02.639951,2025-01-07T04:40:02.639951,29.0,"[""SKU-0001"", ""SKU-0002"", ""SKU-0008""]","[""SKU-0001"", ""SKU-0002"", ""SKU-0008""]",False,
sess_01984,room_2,card_2618,"[""SKU-0004"", ""SKU-0006"", ""SKU-0012"", ""SKU-0010""]",2025-09-27T00:32:02.639951,2025-09-27T00:53:02.639951,21.0,"[""SKU-0004"", ""SKU-0006"", ""SKU-0012"", ""SKU-0010""]","[""SKU-0004"", ""SKU-0006"", ""SKU-0012"", ""SKU-0010""]",False,
sess_01985,room_1,card_3007,"[""SKU-0001"", ""SKU-0009"", ""SKU-0003"", ""SKU-0002"", ""SKU-0010""]",2024-11-14T15:32:02.639951,2024-11-14T15:59:02.639951,27.0,"[""SKU-0001"", ""SKU-0009"", ""SKU-0003"", ""SKU-0002"", ""SKU-0010""]","[""SKU-0001"", ""SKU-0009"", ""SKU-0003"", ""SKU-0002"", ""SKU-0010""]",False,
sess_01986,room_1,card_1039,"[""SKU-0008"", ""SKU-0010"", ""SKU-0007"", ""SKU-0002"", ""SKU-0012""]",2025-08-20T18:34:02.639951,2025-08-20T19:30:02.639951,56.0,"[""SKU-0008"", ""SKU-0010"", ""SKU-0007"", ""SKU-0002"", ""SKU-0012""]","[""SKU-0008"", ""SKU-0010"", ""SKU-0007"", ""SKU-0002"", ""SKU-0012""]",False,
sess_01987,room_2,card_4650,"[""SKU-0009""]",2025-03-10T03:35:02.639951,2025-03-10T03:40:02.639951,5.0,"[""SKU-0009""]","[""SKU-0009""]",False,
sess_01988,room_2,card_8015,"[""SKU-0008"", ""SKU-0011"", ""SKU-0003"", ""SKU-0002"", ""SKU-0006"", ""SKU-0001""]",2025-11-02T15:40:02.639951,2025-11-02T16:42:02.639951,62.0,"[""SKU-0008"", ""SKU-0011"", ""SKU-0003"", ""SKU-0002"", ""SKU-0006"", ""SKU-0001""]","[""SKU-0008"", ""SKU-0011"", ""SKU-0003"", ""SKU-0002"", ""SKU-0006"", ""SKU-0001""]",False,
sess_01989,room_2,card_8994,"[""SKU-0008"", ""SKU-0012"", ""SKU-0010"", ""SKU-0011"", ""SKU-0005"", ""SKU-0004""]",2025-06-15T06:57:02.639951,2025-06-15T07:45:02.639951,48.0,"[""SKU-0008"", ""SKU-0012"", ""SKU-0010"", ""SKU-0011"", ""SKU-0005"", ""SKU-0004""]","[""SKU-0008"", ""SKU-0012"", ""SKU-0010"", ""SKU-0011"", ""SKU-0005"", ""SKU-0004""]",False,
sess_01990,room_2,card_5053,"[""SKU-0001"", ""SKU-0009""]",2025-08-18T15:03:02.639951,2025-08-18T15:17:02.639951,14.0,"[""SKU-0001"", ""SKU-0009""]","[""SKU-0001"", ""SKU-0009""]",False,
sess_01991,room_2,card_9879,"[""SKU-0007"", ""SKU-0008"", ""SKU-0001"", ""SKU-0005""]",2024-11-09T06:00:02.639951,2024-11-09T06:28:02.639951,28.0,"[""SKU-0007"", ""SKU-0008"", ""SKU-0001"", ""SKU-0005""]","[""SKU-0007"", ""SKU-0008"", ""SKU-0001"", ""SKU-0005""]",False,
sess_01992,room_1,card_5557,"[""SKU-0012"", ""SKU-0010"", ""SKU-0005""]",2024-12-21T11:03:02.639951,2024-12-21T11:34:02.639951,31.0,"[""SKU-0012"", ""SKU-0010"", ""SKU-0005""]","[""SKU-0012"", ""SKU-0010"", ""SKU-0005""]",False,
sess_01993,room_1,card_1920,"[""SKU-0005"", ""SKU-0003"", ""SKU-0012"", ""SKU-0002"", ""SKU-0006""]",2025-06-28T03:49:02.639951,2025-06-28T04:38:02.639951,49.0,"[""SKU-0005"", ""SKU-0003"", ""SKU-0012"", ""SKU-0002"", ""SKU-0006""]","[""SKU-0005"", ""SKU-0003"", ""SKU-0012"", ""SKU-0002"", ""SKU-0006""]",False,
sess_01994,room_1,card_5523,"[""SKU-0005"", ""SKU-0007"", ""SKU-0010"", ""SKU-0009"", ""SKU-0003"", ""SKU-0008"", ""SKU-0004""]",2025-06-08T12:55:02.639951,2025-06-08T14:34:02.639951,99.0,"[""SKU-0005"", ""SKU-0007"", ""SKU-0010"", ""SKU-0009"", ""SKU-0003"", ""SKU-0008"", ""SKU-0004""]","[""SKU-0005"", ""SKU-0007"", ""SKU-0010"", ""SKU-0009"", ""SKU-0003"", ""SKU-0008"", ""SKU-0004""]",False,
sess_01995,room_1,card_9947,"[""SKU-0001"", ""SKU-0003"", ""SKU-0007""]",2025-10-26T09:15:02.639951,2025-10-26T09:45:02.639951,30.0,"[""SKU-0001"", ""SKU-0003"", ""SKU-0007""]","[""SKU-0001"", ""SKU-0003"", ""SKU-0007""]",False,
sess_01996,room_2,card_3039,"[""SKU-0011"", ""SKU-0009"", ""SKU-0001"", ""SKU-0006""]",2025-09-14T03:23:02.639951,2025-09-14T03:56:02.639951,33.0,"[""SKU-0011"", ""SKU-0009"", ""SKU-0001"", ""SKU-0006""]","[""SKU-0011"", ""SKU-0009"", ""SKU-0001"", ""SKU-0006""]",False,
sess_01997,room_1,card_1076,"[""SKU-0008"", ""SKU-0010"", ""SKU-0009"", ""SKU-0011"", ""SKU-0006"", ""SKU-0002""]",2025-10-26T18:52:02.639951,2025-10-26T19:54:02.639951,62.0,"[""SKU-0008"", ""SKU-0010"", ""SKU-0009"", ""SKU-0011"", ""SKU-0006"", ""SKU-0002""]","[""SKU-0008"", ""SKU-0010"", ""SKU-0009"", ""SKU-0011"", ""SKU-0006"", ""SKU-0002""]",False,
sess_01998,room_2,card_3757,"[""SKU-0006"", ""SKU-0011"", ""SKU-0008""]",2025-07-02T08:46:02.639951,2025-07-02T09:08:02.639951,22.0,"[""SKU-0006"", ""SKU-0011"", ""SKU-0008""]","[""SKU-0006"", ""SKU-0011"", ""SKU-0008""]",False,
sess_01999,room_1,card_4636,"[""SKU-0001"", ""SKU-0008"", ""SKU-0011"", ""SKU-0007""]",2024-12-02T23:32:02.639951,2024-12-03T00:15:02.639951,43.0,"[""SKU-0001"", ""SKU-0008"", ""SKU-0011"", ""SKU-0007""]","[""SKU-0001"", ""SKU-0008"", ""SKU-0011"", ""SKU-0007""]",False,
sess_02000,room_1,card_2558,"[""SKU-0011"", ""SKU-0004"", ""SKU-0003"", ""SKU-0010"", ""SKU-0002"", ""SKU-0005""]",2025-03-08T20:10:02.639951,2025-03-08T20:52:02.639951,42.0,"[""SKU-0011"", ""SKU-0004"", ""SKU-0003"", ""SKU-0010"", ""SKU-0002"", ""SKU-0005""]","[""SKU-0011"", ""SKU-0004"", ""SKU-0003"", ""SKU-0010"", ""SKU-0002"", ""SKU-0005""]",False,
sess_02001,room_2,card_8267,"[""SKU-0006"", ""SKU-0004"", ""SKU-0011"", ""SKU-0005""]",2025-02-25T12:27:02.639951,2025-02-25T12:48:02.639951,21.0,"[""SKU-0006"", ""SKU-0004"", ""SKU-0011"", ""SKU-0005""]","[""SKU-0006"", ""SKU-0004"", ""SKU-0011"", ""SKU-0005""]",False,
sess_02002,room_1,card_7593,"[""SKU-0010"", ""SKU-0011"", ""SKU-0008""]",2025-03-21T10:20:02.639951,2025-03-21T10:46:02.639951,26.0,"[""SKU-0010"", ""SKU-0011"", ""SKU-0008""]","[""SKU-0010"", ""SKU-0011"", ""SKU-0008""]",False,
sess_02003,room_2,card_4511,"[""SKU-0010"", ""SKU-0006"", ""SKU-0012"", ""SKU-0005"", ""SKU-0004"", ""SKU-0009""]",2025-08-02T04:35:02.639951,2025-08-02T05:30:02.639951,55.0,"[""SKU-0010"", ""SKU-0006"", ""SKU-0012"", ""SKU-0005"", ""SKU-0004"", ""SKU-0009""]","[""SKU-0010"", ""SKU-0006"", ""SKU-0012"", ""SKU-0005"", ""SKU-0004"", ""SKU-0009""]",False,
sess_02004,room_1,card_2600,"[""SKU-0002"", ""SKU-0012"", ""SKU-0011"", ""SKU-0003"", ""SKU-0001""]",2025-10-31T19:55:02.639951,2025-10-31T20:44:02.639951,49.0,"[""SKU-0002"", ""SKU-0012"", ""SKU-0011"", ""SKU-0003"", ""SKU-0001""]","[""SKU-0002"", ""SKU-0012"", ""SKU-0011"", ""SKU-0003"", ""SKU-0001""]",False,
sess_02005,room_1,card_6882,"[""SKU-0002"", ""SKU-0007"", ""SKU-0003"", ""SKU-0011"", ""SKU-0005"", ""SKU-0012""]",2024-12-14T18:12:02.639951,2024-12-14T19:26:02.639951,74.0,"[""SKU-0002"", ""SKU-0007"", ""SKU-0003"", ""SKU-0011"", ""SKU-0005"", ""SKU-0012""]","[""SKU-0002"", ""SKU-0007"", ""SKU-0003"", ""SKU-0011"", ""SKU-0005"", ""SKU-0012""]",False,
sess_02006,room_2,card_8720,"[""SKU-0012"", ""SKU-0003""]",2025-04-21T15:06:02.639951,2025-04-21T15:17:02.639951,11.0,"[""SKU-0012"", ""SKU-0003""]","[""SKU-0012"", ""SKU-0003""]",False,
sess_02007,room_2,card_7538,"[""SKU-0009""]",2025-06-03T00:03:02.639951,2025-06-03T00:10:02.639951,7.0,"[""SKU-0009""]","[""SKU-0009""]",False,
sess_02008,room_2,card_3545,"[""SKU-0005""]",2025-06-30T06:53:02.639951,2025-06-30T06:58:02.639951,5.0,"[""SKU-0005""]","[""SKU-0005""]",False,
sess_02009,room_1,card_6616,"[""SKU-0008"", ""SKU-0002"", ""SKU-0011""]",2024-12-17T02:09:02.639951,2024-12-17T02:33:02.639951,24.0,"[""SKU-0008"", ""SKU-0002"", ""SKU-0011""]","[""SKU-0008"", ""SKU-0002"", ""SKU-0011""]",False,
sess_02010,room_1,card_3303,"[""SKU-0008""]",2025-09-26T02:03:02.639951,2025-09-26T02:14:02.639951,11.0,"[""SKU-0008""]","[""SKU-0008""]",False,
sess_02011,room_2,card_6316,"[""SKU-0012"", ""SKU-0010"", ""SKU-0008"", ""SKU-0001""]",2025-04-29T09:20:02.639951,2025-04-29T09:47:02.639951,27.0,"[""SKU-0012"", ""SKU-0010"", ""SKU-0008"", ""SKU-0001""]","[""SKU-0012"", ""SKU-0010"", ""SKU-0008"", ""SKU-0001""]",False,
sess_02012,room_2,card_1135,"[""SKU-0003""]",2025-09-05T13:37:02.639951,2025-09-05T13:44:02.639951,7.0,"[""SKU-0003""]","[""SKU-0003""]",False,
sess_02013,room_2,card_2850,"[""SKU-0011"", ""SKU-0001"", ""SKU-0005"", ""SKU-0012"", ""SKU-0007""]",2025-03-23T09:16:02.639951,2025-03-23T10:12:02.639951,56.0,"[""SKU-0011"", ""SKU-0001"", ""SKU-0005"", ""SKU-0012"", ""SKU-0007""]","[""SKU-0011"", ""SKU-0001"", ""SKU-0005"", ""SKU-0012"", ""SKU-0007""]",False,
sess_02014,room_2,card_5594,"[""SKU-0011""]",2025-09-26T04:21:02.639951,2025-09-26T04:30:02.639951,9.0,"[""SKU-0011""]","[""SKU-0011""]",False,
sess_02015,room_1,card_8987,"[""SKU-0010"", ""SKU-0001"", ""SKU-0008"", ""SKU-0011""]",2024-11-30T08:59:02.639951,2024-11-30T09:39:02.639951,40.0,"[""SKU-0010"", ""SKU-0001"", ""SKU-0008"", ""SKU-0011""]","[""SKU-0010"", ""SKU-0001"", ""SKU-0008"", ""SKU-0011""]",False,
sess_02016,room_2,card_9748,"[""SKU-0001"", ""SKU-0007"", ""SKU-0012"", ""SKU-0011"", ""SKU-0010""]",2025-04-13T17:09:02.639951,2025-04-13T17:49:02.639951,40.0,"[""SKU-0001"", ""SKU-0007"", ""SKU-0012"", ""SKU-0011"", ""SKU-0010""]","[""SKU-0001"", ""SKU-0007"", ""SKU-0012"", ""SKU-0011"", ""SKU-0010""]",False,
sess_02017,room_2,card_5914,"[""SKU-0003"", ""SKU-0006""]",2025-05-23T15:28:02.639951,2025-05-23T15:40:02.639951,12.0,"[""SKU-0003"", ""SKU-0006""]","[""SKU-0003"", ""SKU-0006""]",False,
sess_02018,room_2,card_4180,"[""SKU-0011"", ""SKU-0002"", ""SKU-0004""]",2025-08-13T16:21:02.639951,2025-08-13T16:42:02.639951,21.0,"[""SKU-0011"", ""SKU-0002"", ""SKU-0004""]","[""SKU-0011"", ""SKU-0002"", ""SKU-0004""]",False,
sess_02019,room_1,card_5024,"[""SKU-0011"", ""SKU-0006"", ""SKU-0005""]",2025-10-01T22:46:02.639951,2025-10-01T23:04:02.639951,18.0,"[""SKU-0011"", ""SKU-0006"", ""SKU-0005""]","[""SKU-0011"", ""SKU-0006"", ""SKU-0005""]",False,
sess_02020,room_1,card_8620,"[""SKU-0001""]",2024-12-26T11:19:02.639951,2024-12-26T11:26:02.639951,7.0,"[""SKU-0001""]","[""SKU-0001""]",False,
sess_02021,room_2,card_3348,"[""SKU-0002""]",2025-03-07T11:56:02.639951,2025-03-07T12:03:02.639951,7.0,"[""SKU-0002""]","[""SKU-0002""]",False,
sess_02022,room_1,card_4898,"[""SKU-0002"", ""SKU-0007"", ""SKU-0009"", ""SKU-0001"", ""SKU-0012"", ""SKU-0011"", ""SKU-0003""]",2025-02-23T14:40:02.639951,2025-02-23T15:41:02.639951,61.0,"[""SKU-0002"", ""SKU-0007"", ""SKU-0009"", ""SKU-0001"", ""SKU-0012"", ""SKU-0011"", ""SKU-0003""]","[""SKU-0002"", ""SKU-0007"", ""SKU-0009"", ""SKU-0001"", ""SKU-0012"", ""SKU-0011"", ""SKU-0003""]",False,
sess_02023,room_1,card_3758,"[""SKU-0002"", ""SKU-0001"", ""SKU-0008"", ""SKU-0007"", ""SKU-0009""]",2025-04-04T22:11:02.639951,2025-04-04T22:40:02.639951,29.0,"[""SKU-0002"", ""SKU-0001"", ""SKU-0008"", ""SKU-0007"", ""SKU-0009""]","[""SKU-0002"", ""SKU-0001"", ""SKU-0008"", ""SKU-0007"", ""SKU-0009""]",False,
sess_02024,room_2,card_9548,"[""SKU-0011"", ""SKU-0012"", ""SKU-0010"", ""SKU-0001"", ""SKU-0002"", ""SKU-0003""]",2025-09-11T19:07:02.639951,2025-09-11T19:52:02.639951,45.0,"[""SKU-0011"", ""SKU-0012"", ""SKU-0010"", ""SKU-0001"", ""SKU-0002"", ""SKU-0003""]","[""SKU-0011"", ""SKU-0012"", ""SKU-0010"", ""SKU-0001"", ""SKU-0002"", ""SKU-0003""]",False,
sess_02025,room_1,card_4209,"[""SKU-0007"", ""SKU-0008"", ""SKU-0002""]",2024-12-16T09:40:02.639951,2024-12-16T09:55:02.639951,15.0,"[""SKU-0007"", ""SKU-0008"", ""SKU-0002""]","[""SKU-0007"", ""SKU-0008"", ""SKU-0002""]",False,
sess_02026,room_2,card_7069,"[""SKU-0008"", ""SKU-0009"", ""SKU-0002""]",2025-08-10T08:56:02.639951,2025-08-10T09:24:02.639951,28.0,"[""SKU-0008"", ""SKU-0009"", ""SKU-0002""]","[""SKU-0008"", ""SKU-0009"", ""SKU-0002""]",False,
sess_02027,room_2,card_1925,"[""SKU-0003"", ""SKU-0004"", ""SKU-0009"", ""SKU-0007""]",2024-12-08T04:54:02.639951,2024-12-08T05:39:02.639951,45.0,"[""SKU-0003"", ""SKU-0004"", ""SKU-0009"", ""SKU-0007""]","[""SKU-0003"", ""SKU-0004"", ""SKU-0009"", ""SKU-0007""]",False,
sess_02028,room_2,card_1992,"[""SKU-0006"", ""SKU-0004"", ""SKU-0005""]",2025-04-21T03:42:02.639951,2025-04-21T03:58:02.639951,16.0,"[""SKU-0006"", ""SKU-0004"", ""SKU-0005""]","[""SKU-0006"", ""SKU-0004"", ""SKU-0005""]",False,
sess_02029,room_2,card_5226,"[""SKU-0007"", ""SKU-0001"", ""SKU-0011"", ""SKU-0006"", ""SKU-0003""]",2025-06-12T21:02:02.639951,2025-06-12T21:35:02.639951,33.0,"[""SKU-0007"", ""SKU-0001"", ""SKU-0011"", ""SKU-0006"", ""SKU-0003""]","[""SKU-0007"", ""SKU-0001"", ""SKU-0011"", ""SKU-0006"", ""SKU-0003""]",False,
sess_02030,room_1,card_6194,"[""SKU-0009"", ""SKU-0010"", ""SKU-0005"", ""SKU-0012"", ""SKU-0006""]",2025-08-19T14:02:02.639951,2025-08-19T14:48:02.639951,46.0,"[""SKU-0009"", ""SKU-0010"", ""SKU-0005"", ""SKU-0012"", ""SKU-0006""]","[""SKU-0009"", ""SKU-0010"", ""SKU-0005"", ""SKU-0012"", ""SKU-0006""]",False,
sess_02031,room_2,card_8863,"[""SKU-0010"", ""SKU-0004"", ""SKU-0007"", ""SKU-0002"", ""SKU-0001"", ""SKU-0011""]",2025-05-28T19:53:02.639951,2025-05-28T21:00:02.639951,67.0,"[""SKU-0010"", ""SKU-0004"", ""SKU-0007"", ""SKU-0002"", ""SKU-0001"", ""SKU-0011""]","[""SKU-0010"", ""SKU-0004"", ""SKU-0007"", ""SKU-0002"", ""SKU-0001"", ""SKU-0011""]",False,
sess_02032,room_2,card_1106,"[""SKU-0003"", ""SKU-0006"", ""SKU-0001"", ""SKU-0010"", ""SKU-0009""]",2025-10-05T18:37:02.639951,2025-10-05T19:37:02.639951,60.0,"[""SKU-0003"", ""SKU-0006"", ""SKU-0001"", ""SKU-0010"", ""SKU-0009""]","[""SKU-0003"", ""SKU-0006"", ""SKU-0001"", ""SKU-0010"", ""SKU-0009""]",False,
sess_02033,room_1,card_2157,"[""SKU-0010"", ""SKU-0004"", ""SKU-0002"", ""SKU-0003""]",2025-04-23T16:40:02.639951,2025-04-23T17:10:02.639951,30.0,"[""SKU-0010"", ""SKU-0004"", ""SKU-0002"", ""SKU-0003""]","[""SKU-0002""]",True,missing_items
sess_02034,room_1,card_4029,"[""SKU-0005"", ""SKU-0011"", ""SKU-0007"", ""SKU-0001""]",2025-09-03T12:25:02.639951,2025-09-03T13:04:02.639951,39.0,"[""SKU-0005"", ""SKU-0011"", ""SKU-0007"", ""SKU-0001""]","[""SKU-0005"", ""SKU-0011"", ""SKU-0007"", ""SKU-0001""]",False,
sess_02035,room_2,card_3513,"[""SKU-0011"", ""SKU-0001"", ""SKU-0006"", ""SKU-0005"", ""SKU-0010"", ""SKU-0009"", ""SKU-0008""]",2025-05-04T21:21:02.639951,2025-05-04T22:47:02.639951,86.0,"[""SKU-0011"", ""SKU-0001"", ""SKU-0006"", ""SKU-0005"", ""SKU-0010"", ""SKU-0009"", ""SKU-0008""]","[""SKU-0011"", ""SKU-0001"", ""SKU-0006"", ""SKU-0005"", ""SKU-0010"", ""SKU-0009"", ""SKU-0008""]",False,
